PooledfundId,PooledFundName,AllocationSourceId,AllocationYear,ChfProjectCode,PlannedMen,PlannedWomen,PlannedBoys,PlannedGirls,PlannedTotal,ActualMen,ActualWomen,ActualBoys,ActualGirls,ActualTotal
23,Afghanistan,2,2018,AFG-18/3481/SA1/N/UN/7668,0,10215,30474,28284,68973,0,5859,2711,3111,11681
23,Afghanistan,2,2018,AFG-18/3481/SA1/ESNFI/NGO/7669,3780,5040,1260,2520,12600,3780,5040,1260,2520,12600
23,Afghanistan,2,2018,AFG-18/3481/SA1/EIE-CPiE/INGO/7670,575,598,4328,4505,10006,245,190,1246,1588,3269
23,Afghanistan,2,2018,AFG-18/3481/SA1/H-WASH/INGO/7671,4815,4669,3175,3115,15774,3791,2468,5691,4536,16486
23,Afghanistan,2,2018,AFG-18/3481/SA1/WASH-ESNFI/INGO/7682,3989,4118,2582,2432,13121,2379,1276,1490,603,5748
23,Afghanistan,2,2018,AFG-18/3481/SA1/H/INGO/7685,6429,637,2085,526,9677,5016,536,1625,370,7547
23,Afghanistan,2,2018,AFG-18/3481/SA1/N-WASH-GBV/INGO/7687,7043,18916,7817,8271,42047,581,4343,1510,1818,8252
23,Afghanistan,2,2018,AFG-18/3481/SA1/ESNFI-WASH/NGO/7688,5027,5052,7046,7165,24290,4952,4977,6939,7058,23926
23,Afghanistan,2,2018,AFG-18/3481/SA1/ESNFI/INGO/7690,1456,1329,1899,1646,6330,1575,1437,2053,1779,6844
23,Afghanistan,2,2018,AFG-18/3481/SA1/H-N-GBV-CPiE/INGO/7691,9728,7806,10823,10839,39196,3871,14390,14429,13393,46083
23,Afghanistan,2,2018,AFG-18/3481/SA1/ESNFI/INGO/7693,1058,1127,1946,1784,5915,926,1123,1973,2095,6117
23,Afghanistan,2,2018,AFG-18/3481/SA1/WASH-ESNFI-CPiE/INGO/7694,3054,2986,5734,5786,17560,2866,3170,4206,4256,14498
23,Afghanistan,2,2018,AFG-18/3481/SA1/WASH-GBV-CPiE/NGO/7700,5705,4336,6618,6161,22820,2644,2178,2813,2455,10090
23,Afghanistan,2,2018,AFG-18/3481/SA1/WASH/INGO/7701,8024,9819,18618,15937,52398,2787,2968,6400,5600,17755
23,Afghanistan,2,2018,AFG-18/3481/SA1/H-N/NGO/7702,3047,20351,30257,33752,87407,1666,6852,15275,14291,38084
23,Afghanistan,2,2018,AFG-18/3481/SA1/ESNFI/INGO/7703,1044,1093,1392,1441,4970,0,0,0,0,0
23,Afghanistan,2,2018,AFG-18/3481/SA1/H-APC/INGO/7705,3235,3505,2105,1740,10585,1171,1163,700,475,3509
23,Afghanistan,2,2018,AFG-18/3481/SA1/EIE/INGO/7706,704,708,11139,11594,24145,845,526,3201,3285,7857
23,Afghanistan,2,2018,AFG-18/3481/SA1/WASH/INGO/7711,22680,22680,34020,34020,113400,10844,11480,15094,16225,53643
23,Afghanistan,2,2018,AFG-18/3481/SA1/WASH-ESNFI/INGO/7713,2289,2300,3207,3264,11060,2268,2579,4166,4292,13305
23,Afghanistan,2,2018,AFG-18/3481/SA1/GBV-CPiE-ESNFI/NGO/7714,5145,7560,6823,6622,26150,1768,1844,2365,2180,8157
23,Afghanistan,1,2018,AFG-18/3481/RA1/WASH/INGO/8807,18778,19939,15363,16314,70394,5504,6650,9621,10587,32362
23,Afghanistan,1,2018,AFG-18/3481/RA2/CCS/UN/9472,12640,3200,80,80,16000,4490,1476,659,247,6872
17,CAR,2,2014,CAR-14/SPA3/HLT/INGO/1048,26,4700,6732,7293,18751,3983,13275,12819,12295,42372
17,CAR,2,2014,CAR-14/SPA3/HLT/NGO/1050,47452,55096,34133,35526,172207,23083,29497,16987,17056,86623
17,CAR,2,2014,CAR-14/SPA3/NUT/INGO/1051,310,316,6895,7064,14585,16,1085,5607,5992,12700
17,CAR,2,2014,CAR-14/SPA3/NUT/UN/1052,0,0,2080,1920,4000,0,0,2248,2076,4324
17,CAR,2,2014,CAR-14/SPA3/PROT/NGO/1053,6160,5491,6014,7030,24695,16085,24128,8535,12803,61551
17,CAR,2,2014,CAR-14/SPA3/PROT/NGO/1054,800,860,1180,1800,4640,1102,1627,2301,2248,7278
17,CAR,2,2014,CAR-14/SPA3/PROT/NGO/1055,14000,22700,41650,43350,121700,62083,66299,43506,53174,225062
17,CAR,2,2014,CAR-14/SPA3/EDU/NGO/1056,1113,1449,2051,1712,6325,1113,1449,2051,1712,6325
17,CAR,2,2014,CAR-14/SPA3/HLT/NGO/1057,30350,45524,37937,37937,151748,30350,45524,37937,37937,151748
17,CAR,1,2014,CAR-14/R/EDU/INGO/1058,32,11,4687,5608,10338,0,0,0,0,0
17,CAR,2,2014,CAR-14/SPA3/WaSH/INGO/1059,15312,45932,14122,14698,90064,22948,23885,21183,22048,90064
17,CAR,2,2014,CAR-14/SPA3/EDU/UN/1060,322,153,15000,15000,30475,263,106,15924,15547,31840
17,CAR,2,2014,CAR-14/SPA3/WaSH/INGO/1061,10247,10730,10308,10665,41950,11593,11840,11008,11060,45501
17,CAR,2,2014,CAR-14/SPA3/COORD/UN/1067,60,0,0,0,60,60,0,0,0,60
17,CAR,2,2014,CAR-14/SPA3/FSEC/INGO/1068,3801,3893,2523,2853,13070,21936,12264,0,0,34200
17,CAR,1,2014,CAR-14/R/NFI/INGO/1070,418,438,134,146,1136,418,438,134,146,1136
17,CAR,1,2014,CAR-14/R/NFI/INGO/1074,4415,4595,0,0,9010,5898,7876,3795,2877,20446
17,CAR,2,2014,CAR-14/SPA3/EDU/NGO/1076,200,120,40,40,400,107,285,30,35,457
17,CAR,2,2014,CAR-14/SPA2/NUT/INGO/1080,47927,70910,9888,9628,138353,50935,53015,10805,11245,126000
17,CAR,2,2014,CAR-14/SPA3/HLT-PROT/NGO/1081,837,7144,6388,8000,22369,2438,9199,11150,10446,33233
17,CAR,2,2014,CAR-14/SPA2/PROT-NFI-FSEC-WaSH/INGO/1082,11729,11700,13469,13469,50367,8508,8775,11375,11305,39963
17,CAR,2,2014,CAR-14/SPA2/FSEC-HLT/NGO/1083,7000,8600,7000,5200,27800,6349,11125,10300,7448,35222
17,CAR,1,2014,CAR-14/R/WaSH/INGO/1085,5072,6723,1242,1580,14617,0,0,0,0,0
17,CAR,2,2014,CAR-14/HCF10/SPA3/FSEC/INGO/1086,2912,3320,998,1090,8320,2912,3320,998,1090,8320
17,CAR,2,2014,CAR-14/HCF10/SPA3/NUT/INGO/1088,25503,30098,20345,21175,97121,11772,9147,3848,3640,28407
17,CAR,2,2014,CAR-14/HCF10/SPA3/CCCM/INGO/1090,28238,29376,0,0,57614,0,0,0,0,0
17,CAR,2,2014,CAR-14/HCF10/SPA3/WaSH-PROT/INGO/1092,2833,5328,1137,1202,10500,2833,5328,1137,1202,10500
17,CAR,2,2014,CAR-14/HCF10/SPA3/PROT-EDU/INGO/1093,1546,1674,3302,3438,9960,3826,2728,17467,12716,36737
17,CAR,2,2014,CAR-14/HCF10/SPA2/PROT/INGO/1096,4000,5000,2880,3120,15000,0,0,0,0,0
17,CAR,2,2014,CAR-14/HCF10/SPA2/PROT/INGO/1098,7810,10750,1050,1450,21060,7966,11489,2852,3343,25650
17,CAR,2,2014,CAR-14/HCF10/SPA2/HLT/UN/1100,65921,68612,46534,48433,229500,40072,43412,29210,28642,141336
17,CAR,2,2014,CAR-14/HCF10/SPA2/NFI-WaSH/INGO/1101,5057,7693,6125,6125,25000,4276,5665,5302,5333,20576
17,CAR,1,2014,CAR-14/HCF10/R/EDU/NGO/1103,453,87,18000,10000,28540,453,87,18000,10277,28817
17,CAR,1,2014,CAR-14/HCF10/R/EDU/INGO/1104,7750,7000,4570,3950,23270,12990,8216,6997,4625,32828
17,CAR,2,2014,CAR-14/HCF10/SPA2/NUT-PROT/INGO/1105,6154,24280,7200,10800,48434,6154,24280,7200,10800,48434
17,CAR,2,2015,CAR-15/HCF10/SA1/FSEC/NGO/1112,2325,2400,125,150,5000,2445,2280,130,145,5000
17,CAR,2,2015,CAR-15/HCF10/SA1/PROT/INGO/1120,347,4164,347,2082,6940,101,1921,6,165,2193
17,CAR,1,2015,CAR-15/HCF10/R/CCCM/INGO/1125,9671,9282,403,807,20163,4747,4747,5802,5802,21098
17,CAR,2,2015,CAR-15/HCF10/SA1/FSEC/INGO/1126,7641,13584,3113,3962,28300,14110,14190,0,0,28300
17,CAR,2,2015,CAR-15/HCF10/SA1/WaSH/INGO/1128,11000,11000,16500,16500,55000,16313,16313,24470,24470,81566
17,CAR,2,2015,CAR-15/HCF10/SA1/PROT-ER/INGO/1129,150,200,400,500,1250,148,250,1883,2122,4403
17,CAR,2,2015,CAR-15/HCF10/SA1/HLT-PROT/INGO/1131,7785,15565,10895,10895,45140,13625,20494,22625,19403,76147
17,CAR,2,2015,CAR-15/HCF10/SA1/EDU/INGO/1132,49,16,3824,2326,6215,54,6,4003,2450,6513
17,CAR,2,2015,CAR-15/HCF10/SA1/NUT/INGO/1141,0,2720,4940,7410,15070,0,1469,2118,3807,7394
17,CAR,2,2015,CAR-15/HCF10/SA1/FSEC-ER/NGO/1143,7975,7975,9225,9425,34600,8300,8500,9480,9725,36005
17,CAR,2,2015,CAR-15/HCF10/SA1/HLT/INGO/1150,95,50,23600,18600,42345,163,210,29683,12721,42777
17,CAR,2,2015,CAR-15/HCF10/SA1/EDU/INGO/1152,72,34,2093,2437,4636,130,78,2584,2216,5008
17,CAR,2,2015,CAR-15/HCF10/SA1/PROT/INGO/1161,4495,4495,2765,2775,14530,4567,4519,3326,3187,15599
17,CAR,2,2015,CAR-15/HCF10/SA1/HLT-NUT-PROT/INGO/1163,5689,5921,0,0,11610,3575,4645,0,0,8220
17,CAR,2,2015,CAR-15/HCF10/SA1/ER/INGO/1166,4400,5000,3500,4000,16900,2200,2500,1750,2000,8450
17,CAR,2,2015,CAR-15/HCF10/SA1/NFI/INGO/1173,4125,4125,4125,4125,16500,1303,1729,2735,2849,8616
17,CAR,2,2015,CAR-15/HCF10/SA1/ER/INGO/1176,30,90,0,0,120,84,78,0,0,162
17,CAR,2,2015,CAR-15/HCF10/SA1/ER/INGO/1177,48,47,30,20,145,84,45,30,20,179
17,CAR,2,2015,CAR-15/HCF10/SA1/PROT-HLT/NGO/1188,1750,7250,1870,2130,13000,1850,6990,1520,2540,12900
17,CAR,2,2015,CAR-15/HCF10/SA1/HLT/INGO/1189,10945,11392,8257,8594,39188,1031,1409,3879,3460,9779
17,CAR,2,2015,CAR-15/HCF10/SA1/WaSH/NGO/1192,3994,5681,3525,4250,17450,3790,5600,3425,4050,16865
17,CAR,2,2015,CAR-15/HCF10/SA1/PROT/UN/1201,80,70,6500,6500,13150,99,29,6124,4818,11070
17,CAR,1,2015,CAR-15/HCF10/R/NUT-HLT/INGO/1208,0,767,611,662,2040,0,137,934,1012,2083
17,CAR,1,2015,CAR-15/HCF10/R/CCCM/UN/1210,4036,4201,5121,5005,18363,4036,4201,5121,5005,18363
17,CAR,1,2015,CAR-15/HCF10/R/CCCM/NGO/1211,2006,4011,1003,3008,10028,2485,4969,1243,3726,12423
17,CAR,1,2015,CAR-15/HCF10/R/CCCM/NGO/1212,2684,5374,1343,4031,13432,1565,1612,2752,2397,8326
17,CAR,1,2015,CAR-15/HCF10/R/NFI/UN/1215,28738,29912,27611,28739,115000,20913,21750,20076,20913,83652
17,CAR,1,2015,CAR-15/HCF10/R/FSEC/UN/1220,3240,2160,1800,1800,9000,5400,3600,3000,3000,15000
17,CAR,2,2015,CAR-15/HCF10/9/NUT/UN/1238,0,0,3867,4189,8056,0,0,3630,3933,7563
17,CAR,2,2015,CAR-15/HCF10/9/HLT/INGO/1243,8000,15363,9290,11052,43705,8711,13352,9394,10131,41588
17,CAR,2,2015,CAR-15/HCF10/9/NUT/INGO/1246,0,1670,400,316,2386,24,1670,3357,3471,8522
17,CAR,2,2015,CAR-15/HCF10/9/EDU/NGO/1252,244,46,6715,3397,10402,244,46,7250,4698,12238
17,CAR,2,2015,CAR-15/HCF10/9/PROT/NGO/1254,438,1813,468,533,3252,450,1903,424,475,3252
17,CAR,2,2015,CAR-15/HCF10/9/ER/NGO/1258,3746,4054,3777,4083,15660,3746,4054,3777,4083,15660
17,CAR,2,2015,CAR-15/HCF10/9/HLT-PROT/INGO/1260,11939,13463,3116,3514,32032,4616,11648,13533,13576,43373
17,CAR,2,2015,CAR-15/HCF10/9/NUT/INGO/1261,303,8527,1235,1313,11378,0,0,1695,1824,3519
17,CAR,2,2015,CAR-15/HCF10/9/HLT/INGO/1266,4905,6914,5163,5927,22909,5820,7015,5598,8313,26746
17,CAR,2,2015,CAR-15/HCF10/9/WaSH/INGO/1267,186,103,125,109,523,0,0,0,0,0
17,CAR,2,2015,CAR-15/HCF10/9/NFI/NGO/1274,225,125,300,300,950,225,125,300,300,950
17,CAR,2,2015,CAR-15/HCF10/9/NUT/INGO/1276,0,148,1546,1659,3353,0,17,1274,1659,2950
17,CAR,2,2015,CAR-15/HCF10/9/LOG/INGO/1277,17850,17150,0,0,35000,24480,23520,0,0,48000
17,CAR,2,2015,CAR-15/HCF10/9/PROT/INGO/1280,4425,4600,4650,4950,18625,1280,1119,753,715,3867
17,CAR,2,2015,CAR-15/HCF10/9/NUT/INGO/1281,0,6069,6272,6272,18613,0,6069,6272,6272,18613
17,CAR,2,2015,CAR-15/HCF10/9/FSEC/INGO/1287,1530,2425,480,1045,5480,1479,2325,423,1057,5284
17,CAR,2,2015,CAR-15/HCF10/9/NUT/INGO/1288,340,515,7923,7922,16700,323,816,11268,11701,24108
17,CAR,2,2015,CAR-15/HCF10/9/ER/INGO/1291,3704,3856,0,0,7560,3704,3856,0,0,7560
17,CAR,2,2015,CAR-15/HCF10/9/FSEC/INGO/1293,2189,2181,3086,2544,10000,7574,5682,5,0,13261
17,CAR,2,2015,CAR-15/HCF10/9/EDU/UN/1301,87,57,4450,5550,10144,132,117,6547,5917,12713
17,CAR,2,2015,CAR-15/HCF10/9/WaSH/INGO/1303,7890,8000,8229,8113,32232,9991,10129,10419,10272,40811
17,CAR,2,2015,CAR-15/HCF10/9/FSEC/INGO/1304,250,1150,1250,1550,4200,300,366,1165,2568,4399
17,CAR,2,2015,CAR-15/HCF10/9/WaSH/INGO/1316,15395,14791,0,0,30186,8167,8398,8618,8848,34031
17,CAR,2,2015,CAR-15/HCF10/9/ER/INGO/1320,690,1455,1280,1380,4805,4115,6172,0,0,10287
17,CAR,2,2015,CAR-15/HCF10/9/PROT/INGO/1321,1400,1460,1950,2050,6860,547,778,245,400,1970
17,CAR,2,2015,CAR-15/HCF10/9/WaSH/INGO/1322,1825,1825,1825,1825,7300,1722,1652,2315,2362,8051
17,CAR,2,2015,CAR-15/HCF10/9/WaSH/INGO/1330,11933,12420,12420,12927,49700,11045,11495,11495,11965,46000
17,CAR,2,2015,CAR-15/HCF10/9/NFI/INGO/1332,3860,5434,6930,6930,23154,1282,2568,10676,13608,28134
17,CAR,2,2015,CAR-15/HCF10/9/HLT/UN/1335,2465,3579,7431,8050,21525,1600,1100,4300,4000,11000
17,CAR,2,2015,CAR-15/HCF10/9/PROT/UN/1338,10,390,270,130,800,18,557,409,359,1343
17,CAR,2,2015,CAR-15/HCF10/9/ER/INGO/1339,12350,24942,14400,15117,66809,6000,12900,7000,7100,33000
17,CAR,2,2015,CAR-15/HCF10/9/EDU/INGO/1354,4503,4503,450,500,9956,3641,3298,1703,1415,10057
17,CAR,2,2015,CAR-15/HCF10/9/FSEC/INGO/1357,3529,3674,3674,3823,14700,5465,5246,5682,5465,21858
17,CAR,2,2015,CAR-15/HCF10/9/NFI/INGO/1361,1000,1000,1500,1500,5000,1303,1642,1925,3392,8262
17,CAR,1,2015,CAR-15/HCF10/R/CCCM/INGO/1368,4500,4500,5500,5500,20000,6079,6849,7647,7487,28062
17,CAR,2,2016,CAR-16/HCF10/10/PROT/NGO/1374,4000,5200,5600,4400,19200,4137,6039,7308,5317,22801
17,CAR,2,2016,CAR-16/HCF10/10/WaSH/NGO/1384,3681,4276,1348,2289,11594,2145,3052,752,1452,7401
17,CAR,2,2016,CAR-16/HCF10/10/WaSH/UN/1387,5500,5600,2600,2800,16500,10425,10525,4825,5225,31000
17,CAR,2,2016,CAR-16/HCF10/10/EDU/NGO/1388,2849,3560,6465,7837,20711,2900,3500,5450,5970,17820
17,CAR,2,2016,CAR-16/HCF10/10/FSEC/NGO/1390,900,1100,1350,1650,5000,900,1100,1350,1650,5000
17,CAR,2,2016,CAR-16/HCF10/10/PROT/NGO/1391,3700,4100,4000,4100,15900,6000,7500,7000,5000,25500
17,CAR,2,2016,CAR-16/HCF10/10/NUT/INGO/1393,3500,11500,969,930,16899,3560,5810,243,290,9903
17,CAR,2,2016,CAR-16/HCF10/10/EDU/INGO/1395,320,113,6200,4125,10758,321,23,6214,4186,10744
17,CAR,2,2016,CAR-16/HCF10/10/HLT/INGO/1406,168,143,28410,18940,47661,257,204,25622,48805,74888
17,CAR,2,2016,CAR-16/HCF10/10/PROT/INGO/1410,30936,20624,38670,38670,128900,13066,13692,26252,23381,76391
17,CAR,2,2016,CAR-16/HCF10/10/PROT/INGO/1415,7826,8479,8152,8156,32613,7923,9850,7652,8565,33990
17,CAR,2,2016,CAR-16/HCF10/10/WaSH/INGO/1416,5056,5344,4512,5088,20000,2385,2482,3577,3728,12172
17,CAR,2,2016,CAR-16/HCF10/10/FSEC/NGO/1418,1138,1238,1188,1386,4950,1138,1238,1188,1386,4950
17,CAR,2,2016,CAR-16/HCF10/10/CCCM/INGO/1422,6079,6849,7647,7487,28062,0,0,0,0,0
17,CAR,2,2016,CAR-16/HCF10/10/HLT/INGO/1424,21903,23581,22426,22516,90426,21903,23581,22426,22516,90426
17,CAR,2,2016,CAR-16/HCF10/10/FSEC/INGO/1426,1677,1678,1698,1697,6750,1200,1563,1074,1400,5237
17,CAR,2,2016,CAR-16/HCF10/10/FSEC/UN/1431,1000,2100,0,0,3100,1335,1865,0,0,3200
17,CAR,2,2016,CAR-16/HCF10/10/HLT/INGO/1432,11049,11501,0,0,22550,4122,4998,0,0,9120
17,CAR,2,2016,CAR-16/HCF10/10/NFI/INGO/1437,2939,4327,5250,5250,17766,4781,4975,4840,5314,19910
17,CAR,2,2016,CAR-16/HCF10/10/FSEC/INGO/1443,1521,1855,817,994,5187,879,1073,473,575,3000
17,CAR,2,2016,CAR-16/HCF10/10/HLT/INGO/1446,83,5169,6214,6467,17933,78,685,2691,5241,8695
17,CAR,2,2016,CAR-16/HCF10/10/PROT/INGO/1451,377,377,5110,5790,11654,370,350,5000,5600,11320
17,CAR,2,2016,CAR-16/HCF10/10/EDU/NGO/1454,30,33,1248,1252,2563,30,33,1248,1252,2563
17,CAR,2,2016,CAR-16/HCF10/10/HLT-PROT/UN/1455,28514,21649,17231,16477,83871,22527,16886,16893,14964,71270
17,CAR,2,2016,CAR-16/HCF10/10/NFI/INGO/1469,0,0,0,25,25,0,0,0,25,25
17,CAR,2,2016,CAR-16/HCF10/10/WaSH/INGO/1474,2008,2046,1996,2079,8129,2405,3541,2668,4002,12616
17,CAR,2,2016,CAR-16/HCF10/10/NFI/INGO/1476,389,359,557,428,1733,487,402,329,346,1564
17,CAR,2,2016,CAR-16/HCF10/10/NFI/NGO/1481,4368,4396,5406,5517,19687,4546,4543,5754,5518,20361
17,CAR,2,2016,CAR-16/HCF10/10/WaSH/INGO/1482,0,40,0,0,40,0,0,0,0,0
17,CAR,2,2016,CAR-16/HCF10/10/WaSH-NUT-HLT/INGO/1483,2177,2737,2464,2622,10000,1934,2252,1743,1820,7749
17,CAR,2,2016,CAR-16/HCF10/10/NUT-HLT/INGO/1492,129,700,1452,1511,3792,100,27,403,379,909
17,CAR,2,2016,CAR-16/HCF10/10/WaSH/INGO/1494,3600,3750,3750,3900,15000,23719,24707,24707,25696,98829
17,CAR,2,2016,CAR-16/HCF10/10/HLT/NGO/1497,954,1215,659,772,3600,0,0,0,0,0
17,CAR,2,2016,CAR-16/HCF10/10/PROT/INGO/1501,120029,126029,174041,180043,600142,128360,134660,185856,192256,641132
17,CAR,1,2016,CAR-16/HCF10/R/WaSH/INGO/1504,5501,5726,5725,5959,22911,4257,4325,5598,5603,19783
17,CAR,1,2016,CAR-16/HCF10/R/LOG/INGO/1506,0,33,0,0,33,0,13,0,0,13
17,CAR,1,2016,CAR-16/HCF10/R/LOG/INGO/3172,16,0,0,0,16,14,0,0,0,14
17,CAR,1,2016,CAR-16/HCF10/R/WaSH/UN/3609,16500,17000,8000,8500,50000,45210,46580,21920,23290,137000
17,CAR,1,2016,CAR-16/HCF10/R/WaSH/INGO/3610,2448,2482,2553,2517,10000,2745,3195,2478,2582,11000
17,CAR,1,2016,CAR-16/HCF10/R/ER/INGO/3612,37306,43795,74614,87590,243305,0,0,0,0,0
17,CAR,1,2016,CAR-16/HCF10/R/WaSH/UN/3616,9576,9966,7834,8155,35531,11136,11548,9073,9486,41243
17,CAR,2,2016,CAR-16/HCF10/12/EDU/INGO/3908,62,4,1738,929,2733,50,2,1760,1152,2964
17,CAR,2,2016,CAR-16/HCF10/12/PROT/NGO/3910,5300,7900,5096,7100,25396,5700,14800,5200,4300,30000
17,CAR,2,2016,CAR-16/HCF10/12/HLT/INGO/3918,7273,10940,4058,5389,27660,6666,10024,27,210,16927
17,CAR,2,2016,CAR-16/HCF10/12/FSEC/NGO/3964,1760,2080,1920,2240,8000,1760,2080,1920,2240,8000
17,CAR,2,2016,CAR-16/HCF10/12/NUT-HLT/INGO/3994,1877,1953,3812,3970,11612,3399,4547,2177,1995,12118
17,CAR,2,2016,CAR-16/HCF10/12/HLT/INGO/4005,20424,4849,1765,1177,28215,24739,5874,2138,1425,34176
17,CAR,2,2016,CAR-16/HCF10/12/CCCM/NGO/4006,6001,6454,10009,8438,30902,5931,6424,10009,8438,30802
17,CAR,2,2016,CAR-16/HCF10/12/PROT/NGO/4013,3400,4600,7700,5700,21400,2800,6300,8400,6100,23600
17,CAR,2,2016,CAR-16/HCF10/12/LOG/INGO/4016,5341,5432,5297,5297,21367,1008,465,386,183,2042
17,CAR,2,2016,CAR-16/HCF10/12/CCCM/NGO/4018,1981,2292,4111,3960,12344,4516,4502,5589,5481,20088
17,CAR,2,2016,CAR-16/HCF10/12/NUT-HLT/INGO/4032,0,3096,3025,3277,9398,6843,7414,3324,3601,21182
17,CAR,2,2016,CAR-16/HCF10/12/ER-PROT-WaSH/INGO/4033,6720,6720,10080,10080,33600,17291,17235,26786,24041,85353
17,CAR,2,2016,CAR-16/HCF10/12/PROT-EDU/INGO/4057,1400,1800,1900,1900,7000,2133,2841,2001,2812,9787
17,CAR,2,2016,CAR-16/HCF10/12/FSEC-PROT/INGO/4062,1810,2950,1960,5290,12010,1907,2344,7940,5448,17639
17,CAR,2,2016,CAR-16/HCF10/12/ER-PROT/INGO/4067,4730,4928,4928,5125,19711,4494,5542,6711,5618,22365
17,CAR,2,2016,CAR-16/HCF10/12/EDU-PROT/INGO/4068,179,85,4771,3299,8334,181,80,3981,4419,8661
17,CAR,2,2016,CAR-16/HCF10/12/WaSH/INGO/4069,2685,3390,4425,4500,15000,4199,4212,3505,2751,14667
17,CAR,2,2016,CAR-16/HCF10/12/WaSH/INGO/4085,7136,8717,9119,9496,34468,6964,8292,8622,9286,33164
17,CAR,2,2016,CAR-16/HCF10/12/EDU/INGO/4092,62,28,2250,2250,4590,1635,1303,5231,3853,12022
17,CAR,2,2016,CAR-16/HCF10/12/WaSH/INGO/4093,3138,3745,7791,6969,21643,7340,7639,7952,8276,31207
17,CAR,2,2016,CAR-16/HCF10/12/HLT/INGO/4097,1148,1500,2206,2824,7678,1910,2604,1519,1486,7519
17,CAR,2,2016,CAR-16/HCF10/12/NUT/INGO/4099,83,5835,6954,7238,20110,81,5771,7053,6986,19891
17,CAR,2,2016,CAR-16/HCF10/12/FSEC/UN/4106,1350,2250,2250,3150,9000,3805,4123,4708,6184,18820
17,CAR,2,2016,CAR-16/HCF10/12/HLT-NUT/INGO/4108,14888,16450,12647,13133,57118,12316,12148,12212,12645,49321
17,CAR,2,2016,CAR-16/HCF10/12/WaSH/INGO/4111,13605,13013,17154,15379,59151,16602,17431,17236,17703,68972
17,CAR,1,2016,CAR-16/HCF10/R/FSEC/UN/4482,2537,2860,3503,3950,12850,2626,2960,3626,4088,13300
17,CAR,1,2017,CAR-17/HCF10/13/HLT/INGO/4640,2230,2660,3500,3810,12200,2022,3065,4345,3342,12774
17,CAR,1,2017,CAR-17/HCF10/13/WaSH-PROT/UN/4694,7000,7400,4900,5000,24300,6100,6400,4775,4289,21564
17,CAR,1,2017,CAR-17/HCF10/13/NFI/UN/4701,8092,8504,4053,4351,25000,16891,17947,8446,9501,52785
17,CAR,1,2017,CAR-17/HCF10/13/NFI-CCCM-PROT/UN/4710,7400,8810,9516,9514,35240,18241,21618,26219,26343,92421
17,CAR,1,2017,CAR-17/HCF10/13/LOG/INGO/4711,0,33,0,0,33,0,31,0,0,31
17,CAR,1,2017,CAR-17/HCF10/13/WaSH/INGO/4712,1906,2314,4900,4375,13495,6272,7102,13708,13504,40586
17,CAR,1,2017,CAR-17/HCF10/13/LOG/INGO/4713,440,458,423,440,1761,496,517,476,496,1985
17,CAR,1,2017,CAR-17/HCF10/13/WaSH/INGO/5365,8153,8486,7834,7527,32000,11014,9489,7426,8111,36040
17,CAR,1,2017,CAR-17/HCF10/13/NFI/INGO/5549,188,312,250,500,1250,159,263,211,422,1055
17,CAR,1,2017,CAR-17/HCF10/13/NFI/INGO/5567,391,437,433,389,1650,380,412,412,380,1584
17,CAR,2,2017,CAR-17/HCF10/AS1/LOG/INGO/5955,0,32,0,0,32,0,27,0,0,27
17,CAR,2,2017,CAR-17/HCF10/AS1/EDU-PROT/INGO/5956,1504,1583,2613,2813,8513,577,417,3801,3222,8017
17,CAR,2,2017,CAR-17/HCF10/AS1/FSEC-PROT-ER/INGO/5970,2760,2875,2875,2990,11500,3349,3489,3489,3629,13956
17,CAR,2,2017,CAR-17/HCF10/AS1/HLT/INGO/6007,10278,11140,2150,2331,25899,5189,6341,4693,4496,20719
17,CAR,2,2017,CAR-17/HCF10/AS1/PROT-EDU/INGO/6064,41,100,2500,3775,6416,240,79,5375,3754,9448
17,CAR,2,2017,CAR-17/HCF10/AS1/NUT-HLT/INGO/6090,7838,8667,8608,9034,34147,7810,8636,8580,9026,34052
17,CAR,2,2017,CAR-17/HCF10/AS1/EDU/UN/6115,140,93,5520,6480,12233,311,83,8830,9761,18985
17,CAR,1,2017,CAR-17/HCF10/13/HLT/INGO/6128,0,0,13475,11025,24500,0,0,14676,11531,26207
17,CAR,1,2017,CAR-17/HCF10/13/WaSH/UN/6129,79200,81600,38400,40800,240000,79200,81600,38400,40800,240000
17,CAR,2,2017,CAR-17/HCF10/AS1/LOG/UN/6150,1200,0,0,0,1200,513,0,0,0,513
17,CAR,2,2017,CAR-17/HCF10/AS1/FSEC/NGO/6160,1620,1980,1080,1320,6000,1620,1980,1080,1320,6000
17,CAR,2,2017,CAR-17/HCF10/AS1/EDU/NGO/6195,1216,2179,2874,2056,8325,1341,2449,3225,3437,10452
17,CAR,2,2017,CAR-17/HCF10/AS1/NUT-HLT/INGO/6202,6,54,1354,1526,2940,66,18,1516,1618,3218
17,CAR,2,2017,CAR-17/HCF10/AS1/NUT-HLT/INGO/6209,95,0,0,0,95,95,0,0,0,95
17,CAR,2,2017,CAR-17/HCF10/AS1/NFI/INGO/6210,564,947,670,670,2851,518,720,600,600,2438
17,CAR,2,2017,CAR-17/HCF10/AS1/WaSH/UN/6212,3300,3400,1600,1700,10000,5133,5289,2489,2644,15555
17,CAR,2,2017,CAR-17/HCF10/AS1/PROT/INGO/6213,135,90,0,0,225,136,65,0,0,201
